Date,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Price_Change,MA_7,MA_30,MA_90,Volatility_30d,Day_of_Week,Month,Year,Quarter
2022-12-15,17813.64,17846.74,17322.59,17364.87,20964448341,-2.53,524.15,-448.78,17362.05,16842.89,18496.78,1.72,Thursday,12,2022,4
2022-12-16,17364.55,17505.53,16584.7,16647.48,24031608960,-4.13,920.82,-717.06,17292.67,16842.16,18458.11,1.87,Friday,12,2022,4
2022-12-17,16646.98,16800.59,16614.03,16795.09,14463581825,0.89,186.56,148.11,17245.01,16845.75,18428.95,1.88,Saturday,12,2022,4
2022-12-18,16795.61,16815.39,16697.82,16757.98,10924354698,-0.22,117.57,-37.63,17195.55,16847.75,18397.99,1.88,Sunday,12,2022,4
2022-12-19,16759.04,16807.53,16398.14,16439.68,17221074814,-1.9,409.39,-319.36,17086.01,16838.69,18370.76,1.91,Monday,12,2022,4
2022-12-20,16441.79,17012.98,16427.87,16906.3,22722096615,2.84,585.12,464.52,16961.01,16859.17,18352.52,1.92,Tuesday,12,2022,4
2022-12-21,16904.53,16916.8,16755.91,16817.54,14882945045,-0.53,160.89,-86.99,16818.42,16893.51,18323.68,1.83,Wednesday,12,2022,4
2022-12-22,16818.38,16866.67,16592.41,16830.34,16441573050,0.08,274.27,11.96,16742.06,16914.87,18296.26,1.77,Thursday,12,2022,4
2022-12-23,16829.64,16905.22,16794.46,16796.95,15329265213,-0.2,110.76,-32.69,16763.41,16921.07,18272.49,1.71,Friday,12,2022,4
2022-12-24,16796.98,16864.7,16793.53,16847.76,9744636213,0.3,71.18,50.78,16770.94,16929.18,18250.77,1.71,Saturday,12,2022,4
2022-12-25,16847.51,16860.55,16755.25,16841.99,11656379938,-0.03,105.3,-5.52,16782.94,16939.86,18224.32,1.71,Sunday,12,2022,4
2022-12-26,16842.25,16920.12,16812.37,16919.8,11886957804,0.46,107.75,77.55,16851.53,16955.04,18199.98,1.71,Monday,12,2022,4
2022-12-27,16919.29,16959.85,16642.07,16717.17,15748580239,-1.2,317.77,-202.12,16824.51,16964.12,18169.87,1.72,Tuesday,12,2022,4
2022-12-28,16716.4,16768.17,16497.56,16552.57,17005713920,-0.98,270.61,-163.83,16786.66,16975.3,18136.31,1.71,Wednesday,12,2022,4
2022-12-29,16552.32,16651.76,16508.68,16642.34,14472237479,0.54,143.07,90.02,16759.8,16981.88,18105.32,1.7,Thursday,12,2022,4
2022-12-30,16641.33,16643.43,16408.47,16602.59,15929162910,-0.24,234.95,-38.74,16732.03,16963.01,18075.21,1.49,Friday,12,2022,4
2022-12-31,16603.67,16628.99,16517.52,16547.5,11239186456,-0.33,111.47,-56.18,16689.14,16949.02,18047.47,1.47,Saturday,12,2022,4
2023-01-01,16547.91,16630.44,16521.23,16625.08,9244361700,0.47,109.21,77.17,16658.15,16933.57,18014.15,1.47,Sunday,1,2023,1
2023-01-02,16625.51,16759.34,16572.23,16688.47,12097775227,0.38,187.12,62.96,16625.1,16926.25,17973.62,1.46,Monday,1,2023,1
2023-01-03,16688.85,16760.45,16622.37,16679.86,13903079207,-0.05,138.08,-8.99,16619.77,16911.23,17934.94,1.44,Tuesday,1,2023,1
2023-01-04,16680.21,16964.59,16667.76,16863.24,18421743322,1.1,296.82,183.03,16664.15,16907.51,17900.58,1.45,Wednesday,1,2023,1
2023-01-05,16863.47,16884.02,16790.28,16836.74,13692758566,-0.16,93.74,-26.74,16691.92,16899.08,17870.47,1.44,Thursday,1,2023,1
2023-01-06,16836.47,16991.99,16716.42,16951.97,14413662913,0.68,275.57,115.5,16741.84,16902.54,17843.09,1.42,Friday,1,2023,1
2023-01-07,16952.12,16975.02,16914.19,16955.08,7714767174,0.02,60.83,2.96,16800.06,16893.26,17815.4,1.36,Saturday,1,2023,1
2023-01-08,16954.15,17091.14,16924.05,17091.14,9768827914,0.8,167.09,137.0,16866.64,16891.86,17792.62,1.36,Sunday,1,2023,1
2023-01-09,17093.99,17389.96,17093.99,17196.55,18624736866,0.62,295.96,102.56,16939.23,16894.12,17772.01,1.37,Monday,1,2023,1
2023-01-10,17192.95,17484.72,17162.99,17446.29,15808338949,1.45,321.73,253.34,17048.72,16905.53,17753.0,1.39,Tuesday,1,2023,1
2023-01-11,17446.36,17934.9,17337.99,17934.9,18372283782,2.8,596.9,488.54,17201.81,16929.81,17736.91,1.47,Wednesday,1,2023,1
2023-01-12,18117.59,19030.09,17995.2,18869.59,34971338710,5.21,1034.88,751.99,17492.22,16966.08,17733.4,1.64,Thursday,1,2023,1
2023-01-13,18868.91,19964.32,18753.16,19909.57,29225029694,5.51,1211.16,1040.67,17914.73,17035.88,17742.75,1.91,Friday,1,2023,1
2023-01-14,19910.54,21075.14,19907.83,20976.3,38967784639,5.36,1167.31,1065.76,18489.19,17156.26,17761.73,2.03,Saturday,1,2023,1
2023-01-15,20977.48,20993.75,20606.99,20880.8,19298407543,-0.46,386.76,-96.69,19030.57,17297.37,17776.51,1.83,Sunday,1,2023,1
2023-01-16,20882.22,21360.88,20715.75,21169.63,26792494050,1.38,645.13,287.41,19598.15,17443.19,17796.9,1.84,Monday,1,2023,1
2023-01-17,21175.83,21438.66,20978.53,21161.52,24999983362,-0.04,460.13,-14.31,20128.9,17589.98,17819.37,1.83,Tuesday,1,2023,1
2023-01-18,21161.05,21564.5,20541.54,20688.78,30005625418,-2.23,1022.96,-472.27,20522.31,17731.61,17837.54,1.85,Wednesday,1,2023,1
2023-01-19,20686.75,21163.01,20685.38,21086.79,21152848261,1.92,477.63,400.05,20839.06,17870.96,17858.81,1.82,Thursday,1,2023,1
2023-01-20,21085.37,22692.36,20919.13,22676.55,28799154319,7.54,1773.23,1591.18,21234.34,18066.26,17897.35,2.19,Friday,1,2023,1
2023-01-21,22677.43,23282.35,22511.83,22777.62,32442278429,0.45,770.51,100.2,21491.67,18264.51,17933.02,2.18,Saturday,1,2023,1
2023-01-22,22777.99,23056.73,22387.9,22720.42,24746386230,-0.25,668.83,-57.57,21754.47,18461.95,17970.52,2.18,Sunday,1,2023,1
2023-01-23,22721.09,23126.49,22654.3,22934.43,26518700512,0.94,472.18,213.34,22006.59,18664.84,18002.06,2.18,Monday,1,2023,1
2023-01-24,22929.63,23134.01,22549.74,22636.47,26405069715,-1.3,584.27,-293.16,22217.3,18857.99,18022.79,2.21,Tuesday,1,2023,1
2023-01-25,22639.27,23722.1,22406.08,23117.86,30685366709,2.13,1316.02,478.59,22564.31,19064.59,18054.26,2.22,Wednesday,1,2023,1
2023-01-26,23108.96,23237.08,22911.37,23032.78,26357839322,-0.37,325.71,-76.18,22842.3,19275.11,18081.34,2.2,Thursday,1,2023,1
2023-01-27,23030.72,23417.72,22654.59,23078.73,25383335641,0.2,763.13,48.01,22899.76,19492.65,18106.45,2.17,Friday,1,2023,1
2023-01-28,23079.96,23165.9,22908.85,23031.09,14712928379,-0.21,257.05,-48.88,22935.97,19705.61,18133.07,2.18,Saturday,1,2023,1
2023-01-29,23031.45,23919.89,22985.07,23774.57,27423687259,3.23,934.82,743.12,23086.56,19944.68,18169.5,2.2,Sunday,1,2023,1
2023-01-30,23774.65,23789.35,22657.58,22840.14,27205595568,-3.93,1131.77,-934.51,23073.09,20154.43,18195.67,2.38,Monday,1,2023,1
2023-01-31,22840.8,23225.02,22765.57,23139.28,22837828665,1.31,459.45,298.49,23144.92,20371.57,18228.78,2.37,Tuesday,1,2023,1
2023-02-01,23137.84,23764.54,22877.75,23723.77,26683255504,2.53,886.79,585.93,23231.48,20606.08,18267.82,2.38,Wednesday,2,2023,1
2023-02-02,23720.82,24167.21,23468.6,23471.87,32066936882,-1.06,698.62,-248.95,23294.21,20832.48,18293.65,2.41,Thursday,2,2023,1
2023-02-03,23469.41,23678.1,23279.96,23449.32,27083066007,-0.1,398.15,-20.09,23347.15,21052.02,18317.72,2.42,Friday,2,2023,1
2023-02-04,23446.32,23556.95,23291.79,23331.85,15639298538,-0.5,265.15,-114.47,23390.11,21268.52,18344.45,2.43,Saturday,2,2023,1
2023-02-05,23332.25,23423.44,22841.76,22955.67,19564262605,-1.61,581.68,-376.58,23273.13,21468.65,18370.59,2.48,Sunday,2,2023,1
2023-02-06,22954.02,23119.28,22692.03,22760.11,23825006542,-0.85,427.25,-193.91,23261.7,21662.15,18417.47,2.49,Monday,2,2023,1
2023-02-07,22757.27,23310.97,22756.26,23264.29,27187964471,2.22,554.72,507.02,23279.55,21867.92,18499.5,2.5,Tuesday,2,2023,1
2023-02-08,23263.42,23367.96,22731.1,22939.4,25371367758,-1.4,636.86,-324.02,23167.5,22059.35,18558.98,2.54,Wednesday,2,2023,1
2023-02-09,22946.57,22996.44,21773.97,21819.04,32572572185,-4.88,1222.46,-1127.53,22931.38,22205.1,18612.14,2.76,Thursday,2,2023,1
2023-02-10,21819.01,21941.19,21539.39,21651.18,27078406594,-0.77,401.79,-167.82,22674.51,22328.98,18666.05,2.74,Friday,2,2023,1
2023-02-11,21651.84,21891.41,21618.45,21870.88,16356226232,1.01,272.96,219.03,22465.79,22429.02,18727.36,2.61,Saturday,2,2023,1
2023-02-12,21870.9,22060.99,21682.83,21788.2,17821046406,-0.38,378.17,-82.7,22299.01,22491.64,18784.8,2.43,Sunday,2,2023,1
2023-02-13,21787.0,21898.41,21460.09,21808.1,23918742607,0.09,438.33,21.1,22163.01,22519.37,18839.51,2.24,Monday,2,2023,1
2023-02-14,21801.82,22293.14,21632.39,22220.8,26792596581,1.89,660.75,418.98,22013.94,22564.04,18901.19,2.26,Tuesday,2,2023,1
2023-02-15,22220.59,24307.84,22082.77,24307.84,32483312909,9.39,2225.07,2087.26,22209.44,22668.65,18985.86,2.81,Wednesday,2,2023,1
2023-02-16,24307.35,25134.12,23602.52,23623.47,39316664596,-2.82,1531.59,-683.88,22467.21,22750.71,19062.81,2.87,Thursday,2,2023,1
2023-02-17,23621.28,24924.04,23460.76,24565.6,41358451255,3.99,1463.29,944.32,22883.56,22879.94,19150.08,2.9,Friday,2,2023,1
2023-02-18,24565.3,24798.84,24468.37,24641.28,19625427158,0.31,330.46,75.98,23279.33,22998.42,19242.85,2.89,Saturday,2,2023,1
2023-02-19,24640.03,25093.05,24327.64,24327.64,25555105670,-1.27,765.41,-312.38,23642.11,23053.46,19337.74,2.59,Sunday,2,2023,1
2023-02-20,24336.62,25020.46,23927.91,24829.15,28987376573,2.06,1092.55,492.53,24073.68,23121.84,19433.74,2.61,Monday,2,2023,1
2023-02-21,24833.05,25126.85,24200.36,24436.35,31252098714,-1.58,926.49,-396.7,24390.19,23179.04,19520.69,2.63,Tuesday,2,2023,1
2023-02-22,24437.42,24472.34,23644.32,24188.84,30199996781,-1.01,828.02,-248.57,24373.19,23220.85,19604.96,2.64,Wednesday,2,2023,1
2023-02-23,24190.72,24572.09,23693.92,23947.49,30476264066,-1.0,878.17,-243.23,24419.48,23264.55,19687.47,2.63,Thursday,2,2023,1
2023-02-24,23946.01,24103.71,23007.07,23198.13,26811744928,-3.13,1096.63,-747.88,24224.13,23267.23,19762.29,2.67,Friday,2,2023,1
2023-02-25,23200.12,23210.21,22861.56,23175.38,16100721565,-0.1,348.65,-24.75,24014.71,23271.98,19837.07,2.67,Saturday,2,2023,1
2023-02-26,23174.15,23654.37,23084.22,23561.21,16644534842,1.66,570.15,387.06,23905.22,23288.07,19918.67,2.69,Sunday,2,2023,1
2023-02-27,23561.45,23857.89,23205.88,23522.87,22660763494,-0.16,652.01,-38.58,23718.61,23304.46,19997.32,2.69,Monday,2,2023,1
2023-02-28,23521.84,23585.38,23077.65,23147.35,20535363434,-1.6,507.73,-374.48,23534.47,23283.55,20063.75,2.64,Tuesday,2,2023,1
2023-03-01,23150.93,23880.63,23088.63,23646.55,24662841200,2.16,792.01,495.62,23457.0,23310.43,20137.96,2.56,Wednesday,3,2023,1
2023-03-02,23647.02,23739.14,23245.02,23475.47,20386398516,-0.72,494.12,-171.55,23389.57,23321.64,20208.93,2.56,Thursday,3,2023,1
2023-03-03,23476.63,23479.35,22213.24,22362.68,26062404610,-4.74,1266.11,-1113.95,23270.22,23276.27,20269.53,2.66,Friday,3,2023,1
2023-03-04,22362.92,22405.18,22198.98,22353.35,11166012913,-0.04,206.2,-9.57,23152.78,23238.98,20327.56,2.66,Saturday,3,2023,1
2023-03-05,22354.14,22613.69,22307.14,22435.51,13317001733,0.37,306.54,81.37,22991.97,23205.19,20388.24,2.66,Sunday,3,2023,1
2023-03-06,22436.82,22584.29,22331.31,22429.76,17353192895,-0.03,252.98,-7.06,22835.81,23175.12,20447.57,2.66,Monday,3,2023,1
2023-03-07,22428.32,22527.42,22011.26,22219.77,22765452204,-0.94,516.16,-208.55,22703.3,23150.59,20507.26,2.65,Tuesday,3,2023,1
2023-03-08,22216.44,22268.9,21708.05,21718.08,22536575684,-2.26,560.85,-498.36,22427.8,23115.86,20557.09,2.67,Wednesday,3,2023,1
2023-03-09,21720.08,21802.72,20210.31,20363.02,30364664171,-6.24,1592.41,-1357.06,21983.17,23019.15,20592.98,2.86,Thursday,3,2023,1
2023-03-10,20367.0,20370.6,19628.25,20187.24,39578257695,-0.86,742.34,-179.76,21672.39,22927.41,20626.96,2.85,Friday,3,2023,1
2023-03-11,20187.88,20792.53,20068.66,20632.41,30180288176,2.21,723.87,444.53,21426.54,22887.85,20666.16,2.76,Saturday,3,2023,1
2023-03-12,20628.03,22185.03,20448.81,22163.95,29279035521,7.42,1736.22,1535.92,21387.75,22904.95,20721.25,3.08,Sunday,3,2023,1
2023-03-13,22156.41,24550.84,21918.2,24197.53,49466362688,9.18,2632.64,2041.13,21640.29,22982.5,20792.54,3.5,Monday,3,2023,1
2023-03-14,24201.77,26514.72,24081.18,24746.07,54622230164,2.27,2433.53,544.31,22001.19,23081.1,20869.54,3.51,Tuesday,3,2023,1
2023-03-15,24770.93,25240.62,23964.91,24375.96,43655701450,-1.5,1275.71,-394.96,22380.88,23166.69,20947.44,3.53,Wednesday,3,2023,1
2023-03-16,24373.46,25190.33,24225.11,25052.79,33866061747,2.78,965.21,679.33,23050.85,23261.09,21040.83,3.54,Thursday,3,2023,1
2023-03-17,25055.12,27787.81,24955.17,27423.93,50730261335,9.46,2832.64,2368.81,24084.66,23364.96,21158.93,3.55,Friday,3,2023,1
2023-03-18,27448.12,27725.95,26636.26,26965.88,35723036817,-1.67,1089.69,-482.24,24989.45,23476.38,21272.35,3.52,Saturday,3,2023,1
2023-03-19,26969.5,28440.56,26907.72,28038.68,37769448859,3.98,1532.84,1069.17,25828.69,23592.14,21401.23,3.52,Sunday,3,2023,1
2023-03-20,28041.6,28527.72,27242.88,27767.24,44774027664,-0.97,1284.84,-274.37,26338.65,23696.34,21521.91,3.53,Monday,3,2023,1
2023-03-21,27768.39,28439.56,27439.65,28175.82,36102192830,1.47,999.92,407.42,26828.61,23824.62,21648.11,3.52,Tuesday,3,2023,1
2023-03-22,28158.72,28803.34,26760.0,27307.44,33382021890,-3.08,2043.34,-851.28,27247.39,23907.23,21764.52,3.57,Wednesday,3,2023,1
2023-03-23,27301.96,28729.84,27183.36,28333.97,24220433689,3.76,1546.48,1032.02,27716.14,24037.15,21892.71,3.6,Thursday,3,2023,1
2023-03-24,28324.11,28388.44,27039.27,27493.29,25980310960,-2.97,1349.17,-830.83,27726.04,24147.29,22011.0,3.65,Friday,3,2023,1
2023-03-25,27487.34,27791.83,27196.23,27494.71,13383005987,0.01,595.59,7.37,27801.59,24265.53,22129.36,3.64,Saturday,3,2023,1
2023-03-26,27495.52,28178.14,27445.05,27994.33,13878363192,1.82,733.1,498.81,27795.26,24425.41,22252.41,3.58,Sunday,3,2023,1
2023-03-27,27994.07,28037.93,26606.69,27139.89,18188895178,-3.05,1431.24,-854.18,27705.63,24557.56,22368.22,3.64,Monday,3,2023,1
2023-03-28,27132.89,27460.72,26677.82,27268.13,17783600385,0.47,782.9,135.24,27575.96,24681.12,22487.28,3.63,Tuesday,3,2023,1
2023-03-29,27267.03,28619.54,27259.66,28348.44,20684945906,3.96,1359.88,1081.41,27724.68,24841.97,22617.35,3.68,Wednesday,3,2023,1
2023-03-30,28350.14,29159.9,27720.16,28033.56,22435349951,-1.11,1439.74,-316.58,27681.76,25004.85,22744.36,3.67,Thursday,3,2023,1
2023-03-31,28032.26,28639.9,27583.71,28478.48,19001327598,1.59,1056.18,446.22,27822.51,25165.91,22876.93,3.67,Friday,3,2023,1
2023-04-01,28473.33,28802.46,28297.17,28411.04,10876469901,-0.24,505.29,-62.3,27953.41,25330.43,23007.88,3.66,Saturday,4,2023,2
2023-04-02,28462.85,28518.96,27884.09,28199.31,12284641999,-0.75,634.87,-263.54,27982.69,25524.99,23135.78,3.53,Sunday,4,2023,2
2023-04-03,28183.08,28475.62,27276.72,27790.22,19556501327,-1.45,1198.9,-392.86,28075.6,25706.21,23259.23,3.55,Monday,4,2023,2
2023-04-04,27795.27,28433.74,27681.3,28168.09,15284538859,1.36,752.44,372.82,28204.16,25897.3,23384.84,3.55,Tuesday,4,2023,2
2023-04-05,28169.73,28739.24,27843.76,28177.98,17052315986,0.04,895.47,8.26,28179.81,26088.91,23510.85,3.55,Wednesday,4,2023,2
2023-04-06,28175.23,28178.38,27738.76,28044.14,13837809380,-0.47,439.62,-131.09,28181.32,26283.05,23634.1,3.54,Thursday,4,2023,2
2023-04-07,28038.97,28111.59,27794.03,27925.86,10861680497,-0.42,317.56,-113.11,28102.38,26489.98,23755.99,3.5,Friday,4,2023,2
2023-04-08,27920.51,28159.86,27883.39,27947.79,9373255556,0.08,276.48,27.28,28036.2,26742.81,23876.62,3.24,Saturday,4,2023,2
2023-04-09,27952.37,28532.83,27828.48,28333.05,12175322951,1.38,704.35,380.68,28055.31,27014.33,24000.36,3.22,Sunday,4,2023,2
2023-04-10,28336.03,29771.46,28189.27,29652.98,19282400094,4.66,1582.19,1316.95,28321.41,27315.02,24135.99,3.27,Monday,4,2023,2
2023-04-11,29653.68,30509.08,29609.3,30235.06,20121259843,1.96,899.78,581.38,28616.7,27584.06,24272.66,3.07,Tuesday,4,2023,2
2023-04-12,30231.58,30462.48,29725.57,30139.05,18651929926,-0.32,736.91,-92.53,28896.85,27782.11,24397.88,2.66,Wednesday,4,2023,2
2023-04-13,29892.74,30539.85,29878.62,30399.07,17487721001,0.86,661.22,506.33,29233.27,27970.54,24514.43,2.65,Thursday,4,2023,2
2023-04-14,30409.56,31005.61,30044.5,30485.7,22659995079,0.28,961.11,76.14,29598.96,28174.2,24620.09,2.62,Friday,4,2023,2
2023-04-15,30490.75,30601.74,30245.88,30318.5,11940685378,-0.55,355.86,-172.25,29937.63,28349.72,24724.95,2.6,Saturday,4,2023,2
2023-04-16,30315.98,30555.54,30157.83,30315.36,12854816417,-0.01,397.71,-0.62,30220.82,28446.1,24826.57,2.0,Sunday,4,2023,2
2023-04-17,30317.15,30319.2,29275.37,29445.04,17872186762,-2.87,1043.83,-872.1,30191.11,28528.74,24918.61,2.06,Monday,4,2023,2
2023-04-18,29449.09,30470.3,29154.85,30397.55,19480529496,3.23,1315.45,948.46,30214.32,28607.37,25026.48,2.01,Tuesday,4,2023,2
2023-04-19,30394.19,30411.05,28669.9,28822.68,24571565421,-5.18,1741.16,-1571.51,30026.27,28642.55,25112.44,2.24,Wednesday,4,2023,2
2023-04-20,28823.68,29076.4,28037.26,28245.99,21340360360,-2.0,1039.14,-577.7,29718.69,28644.89,25174.32,2.26,Thursday,4,2023,2
2023-04-21,28249.23,28349.97,27177.37,27276.91,20759504330,-3.43,1172.6,-972.32,29260.29,28643.87,25224.31,2.28,Friday,4,2023,2
2023-04-22,27265.89,27872.14,27169.57,27817.5,13125734602,1.98,702.57,551.61,28903.0,28626.66,25280.95,2.2,Saturday,4,2023,2
2023-04-23,27816.14,27820.24,27400.31,27591.38,12785446832,-0.81,419.93,-224.76,28513.87,28629.93,25332.69,2.13,Sunday,4,2023,2
2023-04-24,27591.73,27979.98,27070.85,27525.34,17703288330,-0.24,909.13,-66.39,28239.62,28630.95,25387.01,2.13,Monday,4,2023,2
2023-04-25,27514.87,28371.08,27207.93,28307.6,17733373139,2.84,1163.15,792.72,27941.06,28641.39,25444.68,2.17,Tuesday,4,2023,2
2023-04-26,28300.06,29995.84,27324.55,28422.7,31854242019,0.41,2671.29,122.64,27883.92,28684.15,25504.56,2.09,Wednesday,4,2023,2
2023-04-27,28428.46,29871.55,28402.89,29473.79,27153445027,3.7,1468.66,1045.32,28059.32,28757.67,25575.62,2.19,Thursday,4,2023,2
2023-04-28,29481.01,29572.79,28929.61,29340.26,17544464887,-0.45,643.18,-140.75,28354.08,28790.73,25645.72,2.08,Friday,4,2023,2
2023-04-29,29336.57,29452.46,29088.04,29248.49,10662634333,-0.31,364.41,-88.08,28558.51,28831.23,25706.54,2.06,Saturday,4,2023,2
2023-04-30,29245.52,29952.03,29114.02,29268.81,14652199272,0.07,838.01,23.29,28798.14,28857.57,25777.97,2.05,Sunday,4,2023,2
2023-05-01,29227.1,29329.94,27680.79,28091.57,18655599976,-4.02,1649.14,-1135.54,28879.03,28846.93,25833.0,2.18,Monday,5,2023,2
2023-05-02,28087.18,28881.3,27924.12,28680.54,16432924527,2.1,957.18,593.36,28932.31,28862.97,25888.07,2.21,Tuesday,5,2023,2
2023-05-03,28680.49,29259.53,28178.39,29006.31,19122972518,1.14,1081.14,325.81,29015.68,28903.5,25949.57,2.2,Wednesday,5,2023,2
2023-05-04,29031.3,29353.19,28694.04,28847.71,15548678514,-0.55,659.15,-183.59,28926.24,28926.16,26009.55,2.19,Thursday,5,2023,2
2023-05-05,28851.48,29668.91,28845.51,29534.38,17936566518,2.38,823.4,682.9,28953.97,28971.37,26078.47,2.23,Friday,5,2023,2
2023-05-06,29538.86,29820.13,28468.97,28904.62,15913866714,-2.13,1351.16,-634.24,28904.85,29000.05,26144.57,2.27,Saturday,5,2023,2
2023-05-07,28901.62,29157.52,28441.37,28454.98,11301355486,-1.56,716.15,-446.64,28788.59,29017.69,26207.84,2.29,Sunday,5,2023,2
2023-05-08,28450.46,28663.27,27310.13,27694.27,19122903752,-2.67,1353.14,-756.18,28731.83,29009.24,26257.06,2.34,Monday,5,2023,2
2023-05-09,27695.07,27821.4,27375.6,27658.78,14128593256,-0.13,445.8,-36.29,28585.86,28986.76,26309.5,2.33,Tuesday,5,2023,2
2023-05-10,27654.64,28322.69,26883.67,27621.76,20656025026,-0.13,1439.02,-32.88,28388.07,28919.06,26373.98,2.15,Wednesday,5,2023,2
2023-05-11,27621.09,27621.94,26781.83,27000.79,16724343943,-2.25,840.12,-620.3,28124.23,28811.25,26433.42,2.14,Thursday,5,2023,2
2023-05-12,26987.66,27055.65,25878.43,26804.99,19313599897,-0.73,1177.22,-182.67,27734.31,28700.11,26488.24,2.14,Friday,5,2023,2
2023-05-13,26807.77,27030.48,26710.87,26784.08,9999171605,-0.08,319.61,-23.69,27431.38,28579.61,26543.75,2.13,Saturday,5,2023,2
2023-05-14,26788.97,27150.98,26661.36,26930.64,10014858959,0.55,489.62,141.66,27213.61,28461.11,26600.67,2.13,Sunday,5,2023,2
2023-05-15,26931.38,27646.35,26766.1,27192.69,14413231792,0.97,880.25,261.31,27141.96,28356.92,26655.91,2.15,Monday,5,2023,2
2023-05-16,27171.51,27299.3,26878.95,27036.65,12732238816,-0.57,420.36,-134.86,27053.09,28247.63,26686.23,2.15,Tuesday,5,2023,2
2023-05-17,27035.47,27465.93,26600.14,27398.8,15140006925,1.34,865.78,363.33,27021.23,28179.42,26728.18,2.11,Wednesday,5,2023,2
2023-05-18,27401.65,27466.53,26415.1,26832.21,15222938600,-2.07,1051.43,-569.44,26997.15,28060.57,26753.36,2.03,Thursday,5,2023,2
2023-05-19,26826.75,27128.62,26700.21,26890.13,11258983301,0.22,428.41,63.38,27009.31,27996.16,26778.35,1.82,Friday,5,2023,2
2023-05-20,26888.84,27155.16,26843.28,27129.59,7044911360,0.89,311.88,240.74,27058.67,27958.94,26809.48,1.8,Saturday,5,2023,2
2023-05-21,27118.42,27265.92,26706.92,26753.83,8647416921,-1.39,559.0,-364.6,27033.41,27941.51,26830.87,1.71,Sunday,5,2023,2
2023-05-22,26749.89,27045.73,26549.73,26851.28,11056770492,0.36,496.0,101.38,26984.64,27909.3,26857.7,1.67,Monday,5,2023,2
2023-05-23,26855.96,27434.68,26816.18,27225.73,13697203143,1.39,618.5,369.77,27011.65,27897.11,26891.44,1.68,Tuesday,5,2023,2
2023-05-24,27224.6,27224.6,26106.58,26334.82,16299104428,-3.27,1118.03,-889.79,26859.65,27857.43,26917.97,1.79,Wednesday,5,2023,2
2023-05-25,26329.46,26591.52,25890.59,26476.21,13851122697,0.54,700.93,146.75,26808.8,27796.38,26954.39,1.7,Thursday,5,2023,2
2023-05-26,26474.18,26916.67,26343.95,26719.29,12711619225,0.92,572.72,245.11,26784.39,27739.6,26993.77,1.71,Friday,5,2023,2
2023-05-27,26720.18,26888.88,26621.14,26868.35,7892015141,0.56,267.74,148.17,26747.07,27652.75,27030.52,1.55,Saturday,5,2023,2
2023-05-28,26871.16,28193.45,26802.75,28085.65,14545229578,4.53,1390.7,1214.49,26937.33,27610.93,27081.21,1.78,Sunday,5,2023,2
2023-05-29,28075.59,28432.04,27563.88,27745.88,15181308984,-1.21,868.16,-329.71,27065.13,27560.84,27132.31,1.79,Monday,5,2023,2
2023-05-30,27745.12,28044.76,27588.5,27702.35,13251081851,-0.16,456.26,-42.77,27133.22,27508.63,27177.37,1.79,Tuesday,5,2023,2
2023-05-31,27700.53,27831.68,26866.45,27219.66,15656371534,-1.74,965.22,-480.87,27259.63,27479.57,27218.97,1.67,Wednesday,5,2023,2
2023-06-01,27218.41,27346.11,26671.72,26819.97,14678970415,-1.47,674.38,-398.44,27308.74,27417.55,27268.5,1.63,Thursday,6,2023,2
